SAOCOMC3_DESCENDING_TC																				SALIDAS DEL DEM				SENTINEL-2	SENTINEL_ASCENDING_TC						SENTINEL_DESCENDING_TC										
NAME	FECHA	LAYER	TIPO_FORES	SUP_m2	Alt Dom	AB	Vol M3/ha ñire	Vol m3/ha total		C11	C12r	C12i	C13r	C13i	C22	C23r	C23i	C33	ang	C11_std	C12r_std	C12i_std	C13r_std	C13i_std	C22_std	C23r_std	C23i_std	C33_std	ang_std	Elevation	LIA	PLIA	IAE	NDVI	VV	VH	ang	VV_std	VH_std	ang_std	VV	VV (gamma0)	VV (beta0)	VH	VH (gamma0)	VH (beta0)	LIA	PLIA	IAE	dif_ang	dif_LIA
CENTRO19	2018/12/01	parcela 19_20	ÑIRE	200	9	11	60	60	TESTIGO	0.0685969442129135	0.0190973225980997	-0.00629642140120268	0.0222482141107321	0.00652474584057927	0.0347634665668011	0.00376268569380045	0.00120954122394323	0.0771951824426651	18.8236961364746	0.012041219510138	0.00547158624976873	0.00663480861112475	0.00389577820897102	0.000367058208212256	0.0000109845223050797	0.000922175007872284	0.000452902546385303	0.000295660138363019	0.738745868206024	603.329223632813	18.8236961364746	18.2590446472168	27.409517288208	0.753948986530304	0.104642406105995	0.0301657803356648	44.8017578125	0.00224368739873171	0.000446217891294509	0.0151054309681058	0.129106462001801	0.167154774069786	0.203264623880386	0.0241680052131414	0.0312904454767704	0.038049977272749	28.6735668182373	28.3641510009766	39.4914093017578	-6.8951358795166	-4.856071472168
CENTRO20	2018/12/01	parcela 19_20	ÑIRE	200	10.2	18	121	121	RALEO	0.0627878755331039	-0.0120613723993301	0.000807371980044991	0.0275109224021435	0.00642185751348734	0.0653637945652008	-0.0111830811947584	0.0014683052431792	0.106067754328251	25.7188320159912	0.00886628124862909	0.00434539979323745	0.00415404187515378	0.00418825121596456	0.00945124216377735	0.0084421606734395	0.00743935629725456	0.00825265236198902	0.023772869259119	0.692086160182953	605.219665527344	25.7188320159912	23.1151161193848	27.4071483612061	0.719583928585053	0.12446790933609	0.025022154673934	35.8245048522949	0.000234584091231227	0.000696774339303374	0.392466068267822	0.116569615900517	0.150919899344444	0.183532729744911	0.0252835974097252	0.0327340140938759	0.0398077927529812	36.371208190918	34.9365081787109	39.489673614502	1.8247356414795	-0.6029033660888
CENTRO1	2018/10/05	parcela 1_2	ÑIRE	200	8.4	32.4	102.1	111.6	TESTIGO	0.087628997862339	0.0158222690224648	0.00561445346102119	0.0127337947487831	-0.0206038765609264	0.0639885365962982	-0.00398001912981272	0.00333483796566725	0.0767496228218079	23.8940963745117	0.0491322129964829	0.00338868866674602	0.0175352580845356	0.0120893949642777	0.0103084584698081	0.00292199780233204	0.0120885148644447	0.00364103447645903	0.0306568704545498	0.01424858905375	717.551696777344	23.8940963745117	23.7180194854736	27.4504718780518	0.754231721162796	0.11321023106575	0.0304227732121944	38.809944152832	0.0108681283891201	0.00120134849566966	0.293552458286285	0.10922384262085	0.14148935675621	0.171823740005493	0.0316762588918209	0.0410337746143341	0.0498307980597019	35.8337364196777	35.7332763671875	39.5294647216797	-0.481122970581097	-0.454404830932699
CENTRO2	2018/10/05	parcela 1_2	ÑIRE	200	9.8	44	225	234	RALEO	0.0595786087214947	0.0159165076911449	-0.00582515960559249	0.0278091877698898	-0.00416947156190872	0.0614018142223358	0.0108888270333409	0.00429874612018466	0.0693214684724808	24.3752193450928	0.0110715674236417	0.00331063894554973	0.0063470178283751	0.0035227844491601	0.00283460924401879	0.00511638540774584	0.00231940252706409	0.00262862676754594	0.00374849350191653	0.222937643527985	716.447509765625	24.3752193450928	24.1724243164063	27.4488735198975	0.716320753097534	0.115141861140728	0.0376331806182861	38.4637985229492	0.00227171508595347	0.00302030122838914	0.319212824106216	0.12241442501545	0.158574104309082	0.192578673362732	0.0274599269032478	0.0355712920427322	0.0431990325450897	36.0123710632324	35.9020729064941	39.5282516479492	-0.0289955139160014	-0.171075820922802
CENTRO21	2018/12/11	parcela 21_22	ÑIRE	200	10	16	93	93	TESTIGO	0.0797854140400887	-0.00978626869618893	0.0165680125355721	0.0366015918552876	-0.0135723426938057	0.0657094344496727	-0.00172497367020696	0.00430118478834629	0.105100117623806	24.4042148590088	0.00646893354132772	0.00541433272883296	0.00625441828742623	0.00613380502909422	0.00971580855548382	0.0244225542992353	0.00478174071758986	0.0028710390906781	0.0129921967163682	0.149753481149673	518.986572265625	24.4042148590088	24.3435001373291	27.3939304351807	0.730537950992584	0.0875086262822151	0.0266480706632137	39.1103591918945	0.00470957346260548	0.00125820457469672	0.176250696182251	0.100961714982986	0.130684047937393	0.159010618925095	0.0241308063268662	0.0312346629798412	0.0380051471292973	36.3352470397949	36.2990913391113	39.4743690490723	-1.1980743408203	-1.1097869873047
CENTRO22	2018/12/11	parcela 21_22	ÑIRE	200	9.8	26	141	141	RALEO	0.0965012609958649	-0.0124223558232188	0.00311999046243727	0.0194564741104841	-0.0131845436990261	0.0529217310249805	-0.0242433715611696	-0.00938984472304583	0.0736962631344795	25.6022891998291	0.00904998742043972	0.00423188647255302	0.0033140464220196	0.00532768946141005	0.0090149873867631	0.0163380112498999	0.00332303950563073	0.0060517261736095	0.0141222793608904	0.134374499320984	519.858581542969	25.6022891998291	25.4532871246338	27.3947448730469	0.690498769283295	0.0945941582322121	0.022441066801548	40.4964370727539	0.00130092573817819	0.00118262344039977	0.136758103966713	0.0992629751563072	0.12848587334156	0.156333938241005	0.0272421892732382	0.0352621749043465	0.0429051518440247	37.7744140625	37.6654968261719	39.4748382568359	3.8352241516113	4.0525302886963
CENTRO24	2019/10/19	parcela 23_24	ÑIRE	200	10.2	31	177.5	235.7	RALEO	0.0833582282066345	-0.00396487396210432	0.00257264287211001	0.0333078987896442	0.00312893907539547	0.0336056798696518	-0.0044376109726727	-0.00966108217835426	0.0742030069231987	21.7670650482178	0.0184379648417234	0.0017826046096161	0.00185771868564188	0.00369872874580324	0.00619720341637731	0.0197740718722343	0.00761991133913398	0.00568818580359221	0.00692281825467944	1.01990938186646	515.830810546875	21.7670650482178	21.4007568359375	27.3879451751709	0.741780936717987	0.0884565114974976	0.0234944261610508	40.6998901367188	0.00510075362399221	0.000391665409551933	0.568018138408661	0.110373266041279	0.142857238650322	0.173849701881409	0.0235735327005386	0.0305112823843956	0.0371311567723751	33.2584037780762	33.102954864502	39.4697532653809	-3.6635417938232	-3.4173622131348
CENTRO23	2019/10/19	parcela 23_24	ÑIRE	200	8.2	13	67	67	TESTIGO	0.0960792228579521	-0.00321343634277582	0.00184052530676126	0.0402117818593979	0.00630491599440575	0.0373542606830597	-0.0141434613615274	-0.000531482161022723	0.064308799803257	25.430606842041	0.00571062415838242	0.00203113816678524	0.00963349919766188	0.00629145558923483	0.00861834269016981	0.0125087453052402	0.00369715504348278	0.00416493508964777	0.00552719924598932	0.422621726989746	516.450256347656	25.430606842041	24.8181190490723	27.3863430023193	0.721154034137726	0.0973510965704918	0.0300889164209366	36.8643989562988	0.00255683856084943	0.00198349403217435	0.536139488220215	0.0867852866649628	0.112324915826321	0.136699989438057	0.0276830699294806	0.0358296036720276	0.0436053611338139	36.8676948547363	36.4769248962402	39.4684715270996	-9.7654571533203	-10.353588104248
CENTRO25	2019/02/13	parcela 25_26	ÑIRE	200	8.7	40	201	209		0.0640067532658577	-0.00279094162397087	-0.00774402217939496	0.0164908692240715	-0.00169587845448405	0.0295683946460485	-0.00339268730022013	-0.0028320886194706	0.0757995918393135	35.1960639953613	0.0105606196448207	0.000330926588503644	0.00235080718994141	0.00749074155464768	0.00509081641212106	0.00890700332820416	0.00515662971884012	0.00461693340912461	0.00766708189621568	1.53816270828247	726.00244140625	35.1960639953613	35.1717071533203	27.5453643798828	0.692050606012344	0.115639306604862	0.0416260026395321	31.2233600616455	0.0036631990224123	0.00181743467692286	1.66867554187775	0.0788122341036797	0.102196678519249	0.123799011111259	0.0238236524164677	0.0308924242854118	0.0374223589897156	46.6357269287109	46.6101379394531	39.5989227294922	5.215742111206	5.2227897644043
CENTRO26	2019/02/13	parcela 25_26	ÑIRE	200	10.7	33	206	599		0.100652597844601	-0.0097581073641777	-0.0121185388416052	0.042703241109848	-0.0146820079535246	0.0865586847066879	-0.00237419921904802	0.00263506965711713	0.104905620217323	29.9803218841553	0.0501092672348022	0.0140852220356464	0.00614329520612955	0.00961291883140802	0.00452418765053153	0.00940776895731688	0.00577227678149939	0.00138219480868429	0.0161906611174345	0.316831231117249	723.792724609375	29.9803218841553	29.948917388916	27.5475311279297	0.684935480356216	0.102771654725075	0.0341843888163567	35.7399063110352	0.000812765094451606	0.000999952433630824	0.973183572292328	0.100448533892632	0.130254879593849	0.157781675457954	0.0281552523374558	0.0365098565816879	0.0442254170775414	42.0587387084961	42.0347671508789	39.6004257202148	4.3859405517578	4.6655025482178
CENTRO28	2019/02/22	parcela 27_28	ÑIRE	200	10.2	45	275	309		0.0954630300402641	-0.0132153481245041	-0.0313643291592598	0.0359560139477253	0.0260830093175173	0.0750634297728539	0.00587542727589607	0.0328413657844067	0.0872567296028137	25.5943813323975	0.0112037435173988	0.00219053728505969	0.00503293704241514	0.0101941963657737	0.00529536232352257	0.00592981325462461	0.00492468057200313	0.00811622012406588	0.0154532669112086	0.564228117465973	749.950500488281	25.5943813323975	25.2834148406982	27.5413494110107	0.673623383045197	0.116955056786537	0.0295994188636541	35.4560699462891	0.00191390421241522	0.00213733245618641	1.36925065517426	0.117548003792763	0.152421310544014	0.1846534460783	0.0272386912256479	0.0353196859359741	0.0427886173129082	38.3684005737305	37.9676361083984	39.5971717834473	-5.9514198303222	-3.8969955444336
CENTRO27	2019/02/22	parcela 27_28	ÑIRE	200	8.5	34	181	199		0.0768706873059273	-0.0164895225316286	-0.00687130307778716	0.0268080811947584	0.00247235107235611	0.0575535297393799	-0.008175328373909	-0.00414600642398	0.0636135637760162	31.5458011627197	0.00489002885296941	0.00894893426448107	0.0106094852089882	0.00717889470979571	0.00324562890455127	0.025048578158021	0.0116662364453077	0.00376326916739345	0.00775386486202478	0.525434970855713	744.668029785156	31.5458011627197	29.1804103851318	27.5427093505859	0.672012031078339	0.133331209421158	0.0363275706768036	29.8168621063232	0.00660706637427211	0.000833935977425426	0.710783362388611	0.0961722061038017	0.124705396592617	0.151072025299072	0.0267494190484285	0.034685593098402	0.0420194417238236	42.642749786377	41.0991363525391	39.5980987548828	6.5290832519531	4.1846904754638
CENTRO29	2019/03/21	parcela 29_30	ÑIRE	200	5.6	18	66	79		0.265970587730408	0.0476883612573147	-0.110907919704914	0.0352166704833508	-0.106388352811337	0.288362771272659	0.104545205831528	-0.0992801561951637	0.25860533118248	25.0167179107666	0.19364421069622	0.106991194188595	0.150496959686279	0.0316181406378746	0.158051311969757	0.250770598649979	0.132689937949181	0.147737354040146	0.194398984313011	2.35099387168884	794.657653808594	25.0167179107666	24.995719909668	27.5560054779053	0.696819618344307	0.133615717291832	0.0276711657643318	36.7425765991211	0.00702489074319601	0.00124957994557917	3.59916114807129	0.0744741410017014	0.0965868085622788	0.116957366466522	0.0333413034677506	0.0432409048080444	0.0523606389760971	39.2247467041016	39.2093048095703	39.6106300354004	-5.4911975860596	-5.2245826721191
CENTRO30	2019/03/21	parcela 29_30	ÑIRE	200	8	27	117	141		0.14953301846981	-0.0368378721177578	0.0198804959654808	0.0447305291891098	-0.0100817875936627	0.0777910351753235	-0.00467930035665631	0.0110782915726304	0.108953878283501	30.5079154968262	0.0236704722046852	0.0128489090129733	0.00668069627135992	0.0162021052092314	0.0058051124215126	0.0145642040297389	0.00928111467510462	0.0109611665830016	0.0103343641385436	1.87700533866882	792.729614257813	30.5079154968262	30.2203025817871	27.5587425231934	0.626674234867096	0.141376703977585	0.0304232947528362	33.7695045471191	0.00191685976460576	0.0001150029420387	2.64407753944397	0.0894244387745857	0.115980952978134	0.140427395701408	0.0253614261746407	0.0328927487134934	0.0398267656564713	41.5949554443359	41.4448165893555	39.6128082275391	6.1018886566162	5.9286556243896
CENTRO33	2019/03/25	parcela 33_34	ÑIRE	200	8.9	45	225	225		0.0281124729663134	0.00257768225856125	0.00286422972567379	0.0110265733674169	0.00491265300661325	0.0268264431506395	0.00052339251851663	-0.00133446033578366	0.0454868376255035	24.40602684021	0.0083115678280592	0.00137478415854275	0.00098471820820123	0.0105066504329443	0.00163010891992599	0.00545833632349968	0.00226933183148503	0.00485784281045198	0.0102098928764462	1.22400557994843	794.959167480469	24.40602684021	24.2916469573975	27.5652446746826	0.684510499238968	0.14074794948101	0.0279671791940928	39.5750617980957	0	0	0	0.122109621763229	0.158384561538696	0.191733449697495	0.0276601389050484	0.0358771197497845	0.0434312038123608	35.5351638793945	35.4557952880859	39.6183624267578	-2.1984806060791	-2.3036518096923
CENTRO34	2019/03/25	parcela 33_34	ÑIRE	200	9.2	38	199	199		0.0449790246784687	0.00609435373917222	-0.00329233822412789	0.0241103321313858	0.00636941241100431	0.0174465086311102	0.00210402882657945	0.000285657966742292	0.0420644544064999	26.6045074462891	0.0249507278203964	0.00342499744147062	0.0015889594797045	0.0154280969873071	0.00602260138839483	0.0023272130638361	0.00279284408316016	0.000595058081671596	0.0185254700481892	0.692653954029083	794.822937011719	26.6045074462891	26.5952987670898	27.5639934539795	0.676612675189972	0.107408702373505	0.0385177433490753	38.0734558105469	0.00221700314432383	0.00364810205064714	0.379728943109512	0.109960094094276	0.142624065279961	0.17265959084034	0.0212286617606878	0.027534656226635	0.0333333685994148	38.5956573486328	38.5915985107422	39.6173667907715	-8.4110984802246	-7.5615997314454
CENTRO35	2019/03/29	parcela 35_36	ÑIRE	200	6.2	9	33	33		0.0646544545888901	-0.0132081247866154	-0.00428209034726024	0.0358341038227081	-0.0069528422318399	0.027722766622901	-0.0151895796880126	-0.007724744733423	0.129443868994713	35.0156059265137	0.0108642736449838	0.00348608801141381	0.00222687609493732	0.00331765087321401	0.00755013339221478	0.0049087405204773	0.0014719027094543	0.00200589303858578	0.00381126627326012	0.719584465026856	797.618713378906	35.0156059265137	34.1568984985352	27.5538730621338	0.715282877286275	0.140042752027512	0.0259161535650492	27.6365375518799	0.00117593724280596	0.000697471492458135	1.45801186561584	0.0906258374452591	0.117533221840858	0.142324477434158	0.0283582713454962	0.0367780923843384	0.0445354841649532	45.8058204650879	45.0917358398438	39.6096839904785	0.640270233154297	0.308372497558601
CENTRO36	2019/03/29	parcela 35_36	ÑIRE	200	8.9	34	168	168		0.0623227581381798	-0.00250000110827386	-0.00479387957602739	0.0156589485704899	0.008978471159935	0.0418348349630833	-0.00524754682555795	-0.00163217075169086	0.0484240725636482	34.3753356933594	0.0159598868340254	0.0062207099981606	0.00888802576810122	0.00814433954656124	0.00919927470386028	0.00862404052168131	0.00884078908711672	0.00493882549926639	0.0118157342076302	0.100866511464119	798.887084960938	34.3753356933594	33.8485260009766	27.5541839599609	0.717656224966049	0.135412365198135	0.0267786271870136	28.8650093078613	0.00200399826280773	0.00183949002530426	0.572917938232422	0.079946793615818	0.103683844208717	0.125552833080292	0.0299188811331987	0.0388020873069763	0.046986311674118	45.5053939819336	45.1386795043945	39.60986328125	10.7893314361572	10.6336669921875
CENTRO37	2019/04/04	parcela 37_38	ÑIRE	200	3.3	3	9	9		0.10042667388916	0.0183236226439476	0.0303862988948822	0.00242738681845367	0.00550413131713867	0.171021044254303	0.0114546418190002	0.000589059025514871	0.101973839104176	23.5860042572022	0.0229276232421398	0.00967699568718672	0.013118433766067	0.0421857237815857	0.00200808304361999	0.0205683130770922	0.0173314027488232	0.0207781903445721	0.0195593368262053	0.205658406019211	772.866394042969	23.5860042572022	23.2148590087891	27.5633640289307	0.6558957695961	0.0663976520299912	0.0269601829349995	43.2952270507813	0.00369845447130501	0.00000878630089573562	0.586643636226654	0.0971862152218819	0.126054674386978	0.152603775262833	0.0194977503269911	0.0252894032746553	0.0306157916784287	35.5430183410645	35.2853965759277	39.617244720459	2.9990634918213	4.3789367675782
CENTRO38	2019/04/04	parcela 37_38	ÑIRE	200	4.1	12	33	33		0.123120598495007	0.0132092610001564	0.00566384894773364	0.0449382998049259	0.0285677872598171	0.118118718266487	0.00168542796745896	-0.00717082992196083	0.108306773006916	20.5869407653809	0.0460106022655964	0.00791789218783379	0.00259214895777404	0.0110173625871539	0.0161833539605141	0.00639442633837462	0.0168102513998747	0.0110688228160143	0.0199848171323538	0.875059545040131	777.096862792969	20.5869407653809	18.8359222412109	27.5650901794434	0.732599079608917	0.0816159173846245	0.0260907709598541	49.9265289306641	0.00123239494860172	0.00341749051585794	1.45385992527008	0.0990615785121918	0.12849035859108	0.155542731285095	0.0309045799076557	0.0400857552886009	0.0485248826444149	31.8632011413574	30.6751747131348	39.6188850402832	-1.3520679473877	-3.0989608764649
CENTRO3	2018/10/24	parcela 3_4	ÑIRE	200	12	12	328	330	RALEO	0.0492499172687531	-0.0061350897885859	-0.00336625636555254	0.000813031743746251	-0.00529532274231315	0.0215000212192535	0.000230163976084441	0.00769606279209256	0.0442712493240833	21.9390087127686	0.00329137803055346	0.00163212057668716	0.00110469129867852	0.00595927285030484	0.00278820749372244	0.00370516581460834	0.000625304295681417	0.00209699873812497	0.00903467554599047	0.438863843679428	707.876892089844	21.9390087127686	21.9348831176758	27.4403591156006	0.734851598739624	0.0829451829195023	0.0333897992968559	42.0890884399414	0.00119186018127948	0.0010057371109724	0.286202043294907	0.0942674651741982	0.122099965810776	0.148321896791458	0.0283831283450127	0.0367632657289505	0.0446584336459637	34.255126953125	34.2457046508789	39.5210266113281	-0.624565124511697	-0.619758605956999
CENTRO4	2018/10/24	parcela 3_4	ÑIRE	200	9.9	36	194	221	TESTIGO	0.115235894918442	-0.012249268591404	-0.00337047409266233	0.00172221590764821	0.00376866641454399	0.0652717426419258	-0.00407536560669541	0.0112722078338265	0.0781615823507309	22.5635738372803	0.0108911525458097	0.00906534213572741	0.00279260869137943	0.00998471491038799	0.00621098699048162	0.00496026035398245	0.00210889405570924	0.00227361056022346	0.00308556598611176	0.172989442944527	709.369445800781	22.5635738372803	22.5546417236328	27.4406909942627	0.731402933597565	0.0949625968933106	0.0246707536280155	41.3461494445801	0	0	0	0.117696091532707	0.152446046471596	0.185184597969055	0.0299124084413052	0.0387441515922546	0.0470644757151604	34.7182121276856	34.7135772705078	39.5211868286133	-17.3127269744873	-17.3166618347168
